# 更新标记: 2025-12-24 09:56:54
🌐央视频道,#genre#
呼和浩特影视娱乐,http://yp.qqqtv.top/1/api.php?id=%E5%91%BC%E5%92%8C%E6%B5%A9%E7%89%B9%E5%BD%B1%E8%A7%86%E5%A8%B1%E4%B9%90&auth=666858
包头新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%8C%85%E5%A4%B4%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
包头生活服务,http://yp.qqqtv.top/1/api.php?id=%E5%8C%85%E5%A4%B4%E7%94%9F%E6%B4%BB%E6%9C%8D%E5%8A%A1&auth=666858
乌海新闻综合,http://yp.qqqtv.top/1/api.php?id=%E4%B9%8C%E6%B5%B7%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
乌海都市生活,http://yp.qqqtv.top/1/api.php?id=%E4%B9%8C%E6%B5%B7%E9%83%BD%E5%B8%82%E7%94%9F%E6%B4%BB&auth=666858
赤峰新闻综合,http://yp.qqqtv.top/1/api.php?id=%E8%B5%A4%E5%B3%B0%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
通辽新闻综合,http://yp.qqqtv.top/1/api.php?id=%E9%80%9A%E8%BE%BD%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
鄂尔多斯经济服务,http://yp.qqqtv.top/1/api.php?id=%E9%84%82%E5%B0%94%E5%A4%9A%E6%96%AF%E7%BB%8F%E6%B5%8E%E6%9C%8D%E5%8A%A1&auth=666858
呼伦贝尔新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%91%BC%E4%BC%A6%E8%B4%9D%E5%B0%94%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
兴安新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%85%B4%E5%AE%89%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
乌兰察布新闻综合,http://yp.qqqtv.top/1/api.php?id=%E4%B9%8C%E5%85%B0%E5%AF%9F%E5%B8%83%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
乌兰察布经济生活,http://yp.qqqtv.top/1/api.php?id=%E4%B9%8C%E5%85%B0%E5%AF%9F%E5%B8%83%E7%BB%8F%E6%B5%8E%E7%94%9F%E6%B4%BB&auth=666858
巴彦淖尔新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%B7%B4%E5%BD%A6%E6%B7%96%E5%B0%94%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
巴彦淖尔经济生活,http://yp.qqqtv.top/1/api.php?id=%E5%B7%B4%E5%BD%A6%E6%B7%96%E5%B0%94%E7%BB%8F%E6%B5%8E%E7%94%9F%E6%B4%BB&auth=666858
阿拉善新闻综合,http://yp.qqqtv.top/1/api.php?id=%E9%98%BF%E6%8B%89%E5%96%84%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
准格尔旗综合,http://pili-live-hls-nmgapp12019.nmgcyy.com.cn/nmgapp12019/live173640226096016.m3u8
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8
新疆少儿,http://yp.qqqtv.top/1/api.php?id=%E6%96%B0%E7%96%86%E5%B0%91%E5%84%BF%E9%A2%91%E9%81%93&auth=666858
海南卫视,http://171.113.208.108:4022/rtp/239.69.1.151:10542
三沙卫视,http://115.171.80.250:1688/rtp/225.1.8.78:4120
海南新闻,https://migu.188766.xyz/?migutoken=30c501f058d01d6c83afc5cbd547a013&id=hn_xwpd&type=sz
海南自贸,http://yp.qqqtv.top/1/api.php?id=%E6%B5%B7%E5%8D%97%E8%87%AA%E8%B4%B8&auth=666858
海南公共,http://153.0.171.163:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
海南文旅,https://stream1.freetv.fun/hai-nan-wen-lu-8.ctv
海南少儿,https://migu.188766.xyz/?migutoken=099a8e9463c8269362616c240060470e&id=hn_sepd&type=sz
海口新闻综合,http://8.138.7.223/tv/hainan.php?id=hktv12
海口生活娱乐,http://8.138.7.223/tv/hainan.php?id=hktv32
海口城乡经济,http://8.138.7.223/tv/hainan.php?id=hktv2
三亚新闻综合,http://yp.qqqtv.top/1/api.php?id=%E4%B8%89%E4%BA%9A%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
宁夏卫视,http://111.113.89.137:2000/rtp/239.121.4.94:8538
宁夏经济,https://ls.qingting.fm/live/1841/64k.m3u8
吴忠公共,http://yp.qqqtv.top/1/api.php?id=%E5%90%B4%E5%BF%A0%E5%85%AC%E5%85%B1&auth=666858
青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-360.ctv
西宁新闻综合,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8
西宁生活服务,https://stream1.freetv.fun/xi-zhu-sheng-huo-fu-wu-3.m3u8
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8
西藏藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
西藏影视文化,https://stream1.freetv.fun/xi-cang-ying-shi-wen-hua-2.ctv
日喀则藏语综合,http://yp.qqqtv.top/1/api.php?id=%E6%97%A5%E5%96%80%E5%88%99%E8%97%8F%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858


🕒更新时间,#genre#
20251224 17:47:24,https://vdse.bdstatic.com/h265/bd38cf656a75dd9a5f1da2b9ac06771abd.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=19&logid=10436457066630200054&vt=-1&svt=-1&cr_max=1&s_score=-1.000000&pt=0&av=17.8&vid=17008972297073677864&mvt=-1&did=b9e4f3d31e216db4f308eb63eb2e3475&cr=1&h265_s=1&sl=129&sle=1&split=350084
👨潇然,https://vdse.bdstatic.com/h265w2/wz829469158484dbd680668ebe13751dee.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=19&logid=10833817575312438075&vt=-1&svt=-1&cr_max=2&s_score=-1.000000&pt=0&av=17.8&vid=9665890678688409725&mvt=-1&did=b9e4f3d31e216db4f308eb63eb2e3475&cr=2&h265_s=1&sl=121&sle=1&split=354659
💯推荐,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239805200933.mp4
🤫低调,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1565837&response=res&format=mp4&type=convert_url
🟢使用,http://vd3.bdstatic.com/mda-jfrred8ck6pnh6bq/mda-jfrred8ck6pnh6bq.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
⚠️禁止,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240379515679.mp4
🚫贩卖,http://vd3.bdstatic.com/mda-jf9fszd51shymgp6/mda-jf9fszd51shymgp6.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
🌆CGTN频道#genre#
CGTN News,https://english-livebkali.cgtn.com/live/encgtn_0.m3u8
CGTN Documentary,http://english-livebkali.cgtn.com/live/doccgtn_0.m3u8
CGTN Español,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN Français,http://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd.m3u8
CGTN Pусский,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
CGTN العربية,http://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd.m3u8
📚CETV频道#genre#
CETV1,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226494/1.m3u8
CETV2,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226537/1.m3u8
CETV4,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226997/1.m3u8
✈️CEC频道#genre#
CEC汉语文化,http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
CEC国际旅游,http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
CEC国际教育,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
CEC国际健康,http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
🌐 直播源聚合处理工具 v2.00
=======================
📅 版本日期：每日更新
👨‍💻 开发者：潇然
🎯 项目目标：提供稳定、多样的直播源聚合
🚀 使用指南
---------
1️⃣ 推荐播放器：VLC、PotPlayer、Kodi、TVBox
2️⃣ 使用方法：将播放列表URL导入支持M3U的播放器
3️⃣ 更新频率：每日自动更新
4️⃣ 分类说明：
- 完整版：包含所有频道分类
- 精简版：只保留央视和卫视
- 定制版：精选分类，去除非必要频道
⚠️ 重要声明
---------
1️⃣ 本工具仅供学习和研究使用
2️⃣ 所有直播源均来自公开网络收集
3️⃣ 请遵守当地法律法规，合理使用
4️⃣ 请勿将本工具用于商业用途
5️⃣ 请在24小时内测试使用后删除
🔧 技术支持
---------
📧 反馈邮箱：请联系GitHub Issues
🐱 GitHub：https://github.com/xiaoran67
💬 问题反馈：请提供详细问题和播放器信息
🙏 致谢
-----
感谢所有直播源的提供者！
感谢开源社区的贡献！
感谢用户的支持和反馈！
💝 支持项目
---------
如果觉得有用，请：
⭐ Star 项目 GitHub 仓库
📢 分享给更多需要的人
🐛 反馈问题和建议
🎯 更新日志
---------
v2.00 - 优化分类逻辑，增加去重功能
v1.00 - 初始版本发布
📺 直播源聚合工具 v2.00
👨 作者：潇然
📅 更新日期：2025年
💡 使用说明：
1. 推荐使用支持M3U格式的播放器
2. 建议使用Clash、VLC、PotPlayer等
3. 部分源需要特定网络环境
⚠️ 免责声明：
1. 本工具仅用于技术学习和研究
2. 所有直播源均来自网络收集
3. 请勿用于商业用途
4. 请在24小时内删除
📧 联系方式：
GitHub: https://github.com/xiaoran67
Email: example@email.com
🙏 特别感谢：
- 所有源提供者
- 开源社区贡献者
- 测试用户反馈
🔧 技术支持：
- 问题反馈请提供详细信息
- 建议反馈渠道：GitHub Issues
- 更新频率：每日自动更新


